,,,,,,,,,,,,,,,Normalised abundance,,,,,,,,,,,,Raw abundance,,,,,,,,,,,,,,,,,,,,,,,,,
Compound,Neutral mass (Da),m/z,Charge,Retention time (min),Chromatographic peak width (min),Identifications,Anova (p),q Value,Max Fold Change,Highest Mean,Lowest Mean,Isotope Distribution,Maximum Abundance,Minimum CV%,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,vip>1,splot>0.8,Anova p-value <= 0.05,Max fold change >= 2,Accepted Compound ID,Accepted Description,Adducts,Formula,Score,Fragmentation Score,Mass Error (ppm),Isotope Similarity,Retention Time Error (mins),Compound Link
8.58_599.1164m/z,,599.1163846,1,8.581266667,0.5635,74,1.64E-07,2.22E-06,3.181280665,CK_L,HI_L,100 - 26.8 - 31.8 - 7.23 - 0.426,1833410.824,23.4,2429292.637,1663879.539,1649840.624,1524402.957,1416621.278,2316427.91,454137.3208,607287.6852,583028.0896,480831.9075,485787.9232,776421.5526,1988700.936,1866702.548,1351447.481,1171218.253,1617884.87,1755357.453,396663.9193,387650.5727,517809.4877,47392.82085,231361.2648,752907.1435,x,x,x,x,,,,,,,,,,
12.52_361.0924m/z,,361.0923772,1,12.5234,1.749533333,49,0,0,Infinity,HI_L,CK_L,100 - 9.38,233587.9206,35.51,0,0,0,0,0,0,212647.2265,225336.7389,166902.4442,186705.6609,120782.562,339347.3871,0,0,0,0,0,0,185735.632,143839.4323,148232.4277,18402.49742,57523.88025,329070.0406,x,x,x,x,,,,,,,,,,
12.52_469.1107m/z,,469.1107439,1,12.5234,0.341383333,2,4.34E-09,9.28E-08,3340.051424,HI_L,CK_L,100 - 23 - 3.23,568666.9912,38.87,0,0,0,0,1021.541741,0,611528.6696,328930.8933,719390.8333,137055.3651,457835.3656,762689.2515,0,0,0,0,1166.67521,0,534136.5876,209966.7955,638918.4423,13508.75485,218048.585,739590.7336,x,x,x,x,,,,,,,,,,
8.58_1063.3643m/z,,1063.364327,1,8.581266667,0.308883333,0,2.96E-07,3.61E-06,200.7893274,CK_L,HI_L,100 - 40.2,166656.4031,44.83,205052.9662,231429.6787,92457.12457,91141.54868,260477.8205,119379.2798,0,0,0,0,0,0,167863.2782,259640.4133,75735.1627,70025.21542,297484.678,90463.9888,0,0,0,0,0,0,x,x,x,x,,,,,,,,,,
8.61_651.1558m/z,,651.1558436,1,8.6093,0.765833333,26,3.48E-10,8.48E-09,8.898059591,CK_L,HI_L,100 - 31.4 - 7.71 - 0.746 - 0.0571 - 0.0432 - 0.00274,10946067.09,17.21,8669240.841,11241647.53,9634411.413,14178125.57,10580993.55,11371983.63,1033906.196,918769.4039,1474372.239,606302.0984,1999825.327,1094952.966,7096933.119,12611977.97,7891914.434,10893234.89,12084266.73,8617533.977,903060.0771,586479.0187,1309446.229,59759.69206,952436.4337,1061791.635,x,x,x,x,,,,,,,,,,
8.61_221.0592m/z,,221.0591609,1,8.6093,0.449416667,23,5.40E-06,4.03E-05,61.8585042,CK_L,HI_L,100 - 8.17,247303.8774,32.21,206297.8213,224752.9357,272027.7104,347906.5221,124524.7643,308313.5105,3.062854478,979.3313843,2.860074818,12.69309821,38922.81152,3.738523919,168882.3586,252149.791,222828.2894,267301.0225,142216.3674,233635.7701,2.675234573,625.1376099,2.540141551,1.251085296,18537.37088,3.6253004,x,x,x,x,,,,,,,,,,
8.61_1215.3022m/z,,1215.3022,1,8.6093,0.393133333,6,0.007034334,0.014223113,37.68023632,CK_L,HI_L,100 - 57.6 - 18.3 - 0.479,2257198.89,23.88,2446525.492,3062068.462,1604414.034,2087747.013,2558211.351,1784226.99,49810.67352,5949.490675,91127.88946,0,24688.76251,70952.61201,2002808.332,3435327.42,1314236.826,1604042.684,2921664.036,1352062.86,43506.87793,3797.744502,80934.15496,0,11758.26538,68803.76807,x,x,x,x,,,,,,,,,,
8.69_581.2223m/z,,581.2223137,1,8.693366667,0.280766667,43,2.20E-05,0.000112857,9.144296267,CK_L,HI_L,100 - 24.1 - 0.366,184843.8103,40.27,110966.697,315375.2846,126249.3856,199210.9353,151336.218,205924.3415,9943.191851,35767.1487,4646.830674,2631.866159,36525.25481,14781.44805,90841.083,353818.7915,103415.6946,153056.3048,172837.0039,156046.6553,8684.830048,22831.28082,4127.027588,259.4078293,17395.51098,14333.78271,x,x,x,x,,,,,,,,,,
12.41_476.2772m/z,,476.2772409,1,12.41016667,0.339083333,3,1.17E-08,2.32E-07,8.946754287,HI_L,CK_L,100 - 35.1 - 1.37,765288.8506,20.35,71026.68528,108598.3219,102375.9997,87003.45212,80062.25964,64162.20845,1087752.054,654836.9479,1358085.644,433816.6463,524840.3367,936581.0099,58144.84155,121836.2024,83860.09222,66845.863,91436.94265,48621.24582,950091.466,418002.7425,1206167.669,42758.7984,249960.3599,908216.072,x,x,x,x,,,,,,,,,,
8.81_1113.2696m/z,,1113.269581,1,8.805816667,0.196433333,0,3.63E-07,4.27E-06,175.0351977,CK_L,HI_L,100 - 41.6 - 4.82,178279.1602,47.79,131105.7283,316990.3351,89010.97154,232666.1656,116054.5737,183847.1872,0,0,0,0,0,0,107327.5737,355630.7128,72912.28711,178760.3854,132542.7916,139316.8892,0,0,0,0,0,0,x,x,x,x,,,,,,,,,,
8.83_461.1084m/z,,461.1084084,1,8.833633333,1.161183333,110,1.58E-06,1.42E-05,2.316519277,HI_L,CK_L,100 - 23.6 - 2.42,16073045.5,19.84,7106018.904,8934958.726,5337356.442,7869654.352,5514426.317,6868265.373,18988298.74,16349830.34,16237185.23,11250311.02,14392785.25,20016427.95,5817226.886,10024109.22,4372032.555,6046355.907,6297877.242,5204677.755,16585232.38,10436604.02,14420863.61,1108878.106,6854705.194,19410217.99,x,x,x,x,,,,,,,,,,
8.83_577.1555m/z,,577.155494,1,8.833633333,0.424433333,75,2.08E-05,0.000108062,2.128313249,CK_L,HI_L,100 - 28.4,2398948.993,18.29,2669624.302,2887476.559,1815933.461,1893467.652,2589301.591,2537890.393,1161180.546,970277.418,1095908.249,824529.6475,654097.4652,1539376.899,2185444.548,3239453.173,1487500.468,1454775.37,2957171.359,1923178.7,1014227.207,619358.1823,973317.9221,81269.11974,311520.3356,1492755.913,x,x,x,x,,,,,,,,,,
8.83_524.1035m/z,,524.1035214,1,8.833633333,0.424433333,0,3.62E-07,4.26E-06,4.154662572,HI_L,CK_L,100 - 21.1 - 2.28,902690.4954,18.64,220795.2426,170733.8866,186409.6569,316589.5245,94664.32333,314437.4149,853603.8934,1079481.008,925546.3928,1005726.38,1081986.563,890882.4645,180750.4369,191545.9466,152695.271,243239.7735,108113.5649,238276.3813,745575.9532,689066.222,822013.0591,99128.63393,515306.7168,863901.5355,x,x,x,x,,,,,,,,,,
8.86_501.2331m/z,,501.2331327,1,8.861483333,0.9619,197,0.000157957,0.000612754,3.26542056,CK_L,HI_L,100 - 14.3,384231.0079,31.68,241601.5935,342070.879,482223.2802,309983.6544,574046.1318,355460.5083,94342.48393,94451.50949,143331.0618,26066.99028,97175.58598,150726.0486,197783.2179,383768.5162,395007.5103,238164.3991,655602.5707,269363.1215,82402.95989,60291.32921,127297.7838,2569.272507,46280.82628,146161.2166,x,x,x,x,,,,,,,,,,
9.29_931.3072m/z,,931.3071885,1,9.286033333,0.19975,72,0.000183594,0.000697677,80.6976524,CK_L,HI_L,100 - 40.3 - 7.2 - 0.197,380286.2594,14.13,386564.5736,296757.0553,358423.2534,456166.3326,413245.5365,370560.8049,0,0,0,0,26491.34223,56.14340965,316454.8056,332931.0437,293598.1791,350478.4171,471956.5572,280805.9201,0,0,0,0,12616.76166,54.44307161,x,x,x,x,,,,,,,,,,
12.07_357.0975m/z,,357.0974702,1,12.07116667,0.590366667,81,1.61E-08,3.06E-07,31.74917628,HI_L,CK_L,100 - 17.8,938866.6396,44.11,44858.92491,27844.18113,30394.67427,51759.51538,11035.09631,11535.82814,1462107.946,626491.3174,1164038.152,261364.2273,522890.44,1483733.751,36723.02982,31238.32145,24897.4388,39767.49646,12602.88522,8741.693115,1277070.704,399908.8471,1033826.689,25761.16061,249031.7025,1438797.952,x,x,x,x,,,,,,,,,,
8.89_857.2348m/z,,857.2347707,1,8.890066667,0.225516667,2,4.80E-07,5.34E-06,7.319350185,CK_L,HI_L,100 - 31.4 - 3.79,373578.3745,33.48,210900.2785,492861.8217,288522.4419,418474.5539,526696.401,304014.7501,50600.02655,48709.89269,60177.96274,14085.71999,58886.57095,35033.16365,172650.0854,552940.5208,236339.754,321519.3423,601525.723,230378.2281,44196.3343,31093.03591,53446.34437,1388.347973,28045.30719,33972.16253,x,x,x,x,,,,,,,,,,
11.79_663.3740m/z,,663.3740241,1,11.78975,0.654583333,5,3.61E-06,2.87E-05,230.0385985,CK_L,HI_L,100 - 37.9 - 7.28 - 0.411,676734.4319,30.93,555165.0488,1045273.326,545169.2096,811582.2176,522387.1628,580829.626,0,1133.733874,0,0,28284.56532,0,454476.8445,1172689.691,446568.9257,623548.9789,596604.2585,440144.7629,0,723.6975098,0,0,13470.80175,0,x,x,x,x,,,,,,,,,,
9.37_505.1346m/z,,505.1346494,1,9.373466667,0.371333333,60,1.75E-10,4.55E-09,31.23621349,HI_L,CK_L,100 - 21.7,206032.9191,33.79,7042.580574,3764.008423,4093.353493,13541.4214,6903.97934,4230.436809,324403.6798,227443.0621,198473.929,91045.76989,140733.2956,283813.4712,5765.294128,4222.832214,3353.022217,10404.04694,7884.84819,3205.767273,283348.7343,145183.9638,176272.2677,8973.855091,67025.61287,275218.0038,x,x,x,x,,,,,,,,,,
11.62_834.3335m/z,,834.333494,1,11.61718333,0.399116667,0,6.76E-09,1.41E-07,8.372549039,HI_L,CK_L,100 - 49.7 - 15 - 1.23,1454487.955,22.54,175568.957,99259.40923,217754.439,340971.798,114154.2486,94617.40887,1309942.126,1345056.815,2037841.497,1121696.7,1975427.667,1114415.372,143726.6733,111358.8982,178370.9795,261972.9855,130372.4817,71699.78101,1144162.247,858591.5005,1809884.773,110559.1579,940816.8087,1080664.61,x,x,x,x,,,,,,,,,,
11.01_776.4197m/z,,776.4197104,1,11.01121667,0.487283333,0,0.000131068,0.000525212,64.10215655,CK_L,HI_L,100 - 43.4 - 9.6 - 0.599,741322.0355,25.11,733422.1446,635328.4385,990997.7211,854908.4296,449923.9213,783351.5579,0,74513.9082,0,0,39644.50396,0,600404.1189,712773.4837,811764.0906,656837.0607,513845.9491,593613.1187,0,47564.53966,0,0,18881.08399,0,x,x,x,x,,,,,,,,,,
11.01_327.0870m/z,,327.0869534,1,11.01121667,0.575533333,108,4.14E-09,8.91E-08,7.321435444,HI_L,CK_L,100 - 18.5,1923161.296,13.82,235398.6085,130783.481,306159.9737,446091.8649,138284.1963,319334.5317,2312833.169,1896245.873,1956101.769,1439152.749,1728060.379,2196940.27,192705.2451,146725.6803,250787.3301,342738.0749,157930.6428,241987.3495,2020132.298,1210432.579,1737288.602,141848.965,823005.7106,2130404.569,x,x,x,x,,,,,,,,,,
9.66_605.2232m/z,,605.2232001,1,9.6582,0.488266667,15,0.001395526,0.003644466,52.51526542,CK_L,HI_L,100 - 30.1 - 1.1 - 0.041,206499.5639,46.01,318263.6248,311424.9537,68019.27275,168819.4785,175921.7258,196548.328,7642.121171,2646.729557,429.5811624,2533.725506,12414.0464,9572.636394,260541.3439,349386.9245,55717.18472,129706.1606,200915.4479,148941.6403,6674.971636,1689.489601,381.5274179,249.7346725,5912.311401,9282.723152,x,x,x,x,,,,,,,,,,
9.72_727.2079m/z,,727.2079215,1,9.71635,0.2598,12,0.036785746,0.054358537,9.101737884,CK_L,HI_L,100 - 26.6 - 1.91,178331.746,39.27,91360.92924,294356.3596,154605.9319,220489.8349,151223.5972,157953.8231,35468.72256,42776.59939,24632.53945,0,17924.85115,25707.53381,74791.13989,330237.7088,126643.625,169405.1551,172708.3828,119695.2512,30979.97424,27305.63069,21877.09796,0,8536.88623,24928.96518,x,x,x,x,,,,,,,,,,
9.75_679.1867m/z,,679.1866987,1,9.745533333,0.459183333,3,3.49E-07,4.13E-06,14.903713,HI_L,CK_L,100 - 28.3 - 3.34,213444.2346,32.7,15834.34573,6804.088328,2259.102417,32824.0392,11171.60349,17036.10621,237664.2591,165748.2626,253078.5329,93245.60521,236200.1592,249405.5101,12962.52979,7633.490723,1850.51709,25219.12836,12758.78638,12909.72876,207586.6311,105802.259,224768.6994,9190.680139,112492.6433,241852.1093,x,x,x,x,,,,,,,,,,
9.83_689.1706m/z,,689.1706183,1,9.83125,0.405083333,1,1.02E-07,1.52E-06,8.715585271,CK_L,HI_L,100 - 31.4 - 5.18,390122.8454,21.52,441270.5499,512244.2277,275009.8389,344840.3311,349536.8361,417835.289,39081.13137,30284.99637,28644.47743,65672.58696,90156.67894,34729.70534,361238.964,574685.5965,225271.0647,264945.2288,399196.5726,316629.879,34135.21423,19331.85288,25440.25313,6472.967163,42938.00293,33677.89464,x,x,x,x,,,,,,,,,,
9.83_1047.4057m/z,,1047.405674,1,9.83125,0.28885,24,5.06E-08,8.30E-07,821.5779933,CK_L,HI_L,100 - 52.4 - 15 - 1.24,388871.0643,25,527321.4375,395665.0264,248726.4508,325365.2233,454554.9299,381593.3179,0,0,0,0,4733.221526,0,431683.1246,443895.6643,203741.3375,249982.2549,519134.8989,289166.208,0,0,0,0,2254.243192,0,x,x,x,x,,,,,,,,,,
10.95_1021.5385m/z,,1021.538463,1,10.9549,0.283766667,0,1.71E-07,2.29E-06,398.2095643,CK_L,HI_L,100 - 59.6 - 23.2 - 3.35,614166.7479,37.5,817889.5252,389494.3496,962863.1274,602641.2118,483716.6019,428395.6717,0,0,0,0,15423.20434,0,669551.9672,436972.7965,788717.9701,463016.9367,552439.6562,324632.3928,0,0,0,0,7345.452393,0,x,x,x,x,,,,,,,,,,
10.95_771.3458m/z,,771.3458399,1,10.9549,0.312833333,0,1.21E-05,7.33E-05,207.1633398,CK_L,HI_L,100 - 42.6 - 7.93,418668.7699,15.69,477665.2549,390370.0707,456507.2437,426691.8109,300142.049,460636.1904,0,2834.069348,3.402182603,0,17257.3959,0,391032.8978,437955.2659,373942.5224,327832.7657,342784.1214,349063.8178,0,1809.074402,3.021608155,0,8219.00412,0,x,x,x,x,,,,,,,,,,
9.86_478.1346m/z,,478.1345567,1,9.859966667,0.979483333,3,5.07E-06,3.82E-05,27.57560831,CK_L,HI_L,100 - 21.9 - 2.7,651225.5014,48.75,505401.1165,1093754.873,508330.0943,261883.176,977611.2793,560372.4695,8612.33927,14193.31123,20892.01715,2149.585566,56420.61931,25943.01265,413738.4101,1227081.024,416392.599,201208.1875,1116503.417,424642.6089,7522.403671,9060.030954,18554.99742,211.8722198,26870.87353,25157.31239,x,x,x,x,,,,,,,,,,
9.86_313.0714m/z,,313.0714377,1,9.859966667,0.34755,104,4.12E-05,0.000195027,175.712511,HI_L,CK_L,100 - 17.5,317036.1017,24.54,1540.492597,0,1577.722306,6922.963409,0,784.5540128,425498.8681,244041.479,263050.8301,259600.1444,302006.6435,429059.6943,1261.099228,0,1292.372611,5319.00117,0,594.5243225,371649.8093,155779.2483,233625.477,25587.28517,143833.6271,416065.3548,x,x,x,x,,,,,,,,,,
9.86_755.1582m/z,,755.1581565,1,9.859966667,0.318033333,3,9.53E-06,6.19E-05,121.5777269,CK_L,HI_L,100 - 31.1 - 32 - 6.59 - 0.103,275234.4865,53.11,495711.7682,368795.858,154759.4181,282696.4778,89017.63591,260425.7607,0,0,0,0,21053.82007,0,405806.3825,413751.2074,126769.3514,217199.3129,101664.6358,197347.0869,0,0,0,0,10027.08838,0,x,x,x,x,,,,,,,,,,
10.95_774.3201m/z,,774.3201399,1,10.9549,0.342333333,0,8.78E-05,0.000373267,70.2404994,CK_L,HI_L,100 - 40.8 - 7.56,543493.4905,29.61,596858.752,366484.8632,709227.6277,707886.7763,341574.0324,538928.8914,18.01997177,10240.29265,53.94292128,1198.455187,65860.98571,0.172935612,488608.717,411158.5077,580955.4432,543878.4475,390102.4697,408392.9581,15.73945215,6536.696542,47.90876619,118.1247981,31366.94065,0.167698149,x,x,x,x,,,,,,,,,,
10.00_331.0818m/z,,331.0818356,1,10.0045,1.785933333,76,3.91E-05,0.000186237,225.2991164,HI_L,CK_L,100 - 16,601111.8292,36.12,498.2571729,2388.899844,3529.850954,9591.359186,0,0,937251.8732,584901.2457,501345.2239,391980.4648,253730.7512,830000.7812,407.8901367,2680.101127,2891.435761,7369.163712,0,0,818637.8532,373360.6138,445263.8185,38635.2479,120841.7598,804863.6918,x,x,x,x,,,,,,,,,,
10.03_683.3094m/z,,683.3093849,1,10.03438333,0.374483333,7,4.26E-06,3.29E-05,369.4445472,CK_L,HI_L,100 - 31.3 - 5.15 - 0.252,251602.3705,69.55,199362.4277,94335.19443,248814.1749,456537.5079,50809.1574,459755.7608,0,0,0,0,5332.817592,0,163204.8114,105834.4332,203813.1957,350763.5957,58027.7653,348396.6403,0,0,0,0,2539.806702,0,x,x,x,x,,,,,,,,,,
10.09_621.2906m/z,,621.2906483,1,10.0919,0.517283333,5,1.13E-05,7.00E-05,398.9870126,CK_L,HI_L,100 - 31.9 - 4.86 - 0.103,169253.4987,35.98,211422.3296,211362.9413,108806.1029,115706.671,120767.4636,247455.484,440.4678303,0,111.9040033,0,3444.917161,0,173077.454,237127.5877,89127.23544,88898.91249,137925.2559,187518.3882,384.7243727,0,99.38621426,0,1640.675598,0,x,x,x,x,,,,,,,,,,
10.12_439.2329m/z,,439.2329093,1,10.1215,0.516583333,64,2.28E-06,1.96E-05,11.9882407,CK_L,HI_L,100 - 21.7,266408.5224,12.66,247210.2605,225620.3035,252761.7995,298179.1882,259205.177,315474.4056,24979.50884,28001.85039,11607.93643,2193.650431,58516.9822,14276.59823,202374.662,253122.8889,207046.8458,229094.8771,296031.2263,239062.1987,21818.22419,17874.44996,10309.45116,216.2154388,27869.28692,13844.22258,x,x,x,x,,,,,,,,,,
10.15_853.2754m/z,,853.2754301,1,10.14933333,0.313266667,9,9.32E-05,0.000392996,37.43984071,CK_L,HI_L,100 - 39.8 - 10.3 - 0.715,778519.7988,51.57,522686.6926,396554.9805,689322.3796,668036.413,1531830.563,862687.764,0,0,0,0,45957.96601,0,427888.966,444894.1017,564650.294,513260.9046,1749462.281,653733.0127,0,0,0,0,21887.93224,0,x,x,x,x,,,,,,,,,,
10.15_913.2965m/z,,913.2965271,1,10.14933333,0.25715,0,2.72E-05,0.000136077,56.91279588,CK_L,HI_L,100 - 40.4 - 8.83,364176.4456,52.24,265293.1422,170171.2974,313067.1045,321874.635,722411.7502,392240.744,0,0,0,0,5493.614288,0,217177.9192,190914.779,256445.2248,247300.3913,825046.9332,297234.6821,0,0,0,0,2616.387706,0,x,x,x,x,,,,,,,,,,
10.21_743.3147m/z,,743.3146703,1,10.2067,0.2834,0,0.000396288,0.001341717,8.404103348,CK_L,HI_L,100 - 40 - 6.81 - 0.108,393030.2878,17.09,307446.1991,341367.6447,465389.0301,433090.8976,353439.2667,457448.6889,0,15824.6021,0,0,449466.4883,2373.65806,251685.8341,382979.5593,381217.933,332749.2657,403653.4331,346648.3728,0,10101.33453,0,0,214062.8251,2301.77035,x,x,x,x,,,,,,,,,,
10.26_547.3479m/z,,547.3479385,1,10.26336667,0.920983333,2,0.000223294,0.000824617,5.56924807,CK_L,HI_L,100 - 25.2,360090.7722,20.72,277476.3545,431997.3515,372195.9477,347966.3373,453433.1944,277475.4481,47359.63654,60443.16435,44132.4757,4232.585721,114449.489,61464.26802,227151.508,484656.8145,304879.919,267346.9793,517853.7951,210267.1073,41366.03222,38582.74727,39195.73523,417.1815008,54507.69207,59602.78447,x,x,x,x,,,,,,,,,,
10.26_591.3375m/z,,591.3375363,1,10.26336667,0.54395,13,2.24E-05,0.000114971,8.548623784,CK_L,HI_L,100 - 26.5,272822.5501,12.45,231093.4946,295557.4078,276038.4528,258782.3714,325559.4139,249904.1599,10038.98232,37683.02362,19797.98813,3048.812609,67054.22086,16124.1647,189180.9335,331585.162,226113.6417,198825.7997,371812.6068,189373.9614,8768.497742,24054.24323,17583.34851,300.50383,31935.2306,15635.83435,x,x,x,x,,,,,,,,,,
10.40_169.1223m/z,,169.1222615,1,10.4049,0.71975,79,1.95E-09,4.38E-08,16.87174711,CK_L,HI_L,100 - 10.3,192490.4734,35.26,136213.8429,286518.9923,157616.1413,154671.5949,272262.783,147659.4859,15815.97542,8694.641577,8756.15443,29177.64187,11493.98024,7656.087377,111509.2487,321444.9849,129109.4025,118836.161,310943.9652,111894.343,13814.38281,5550.059501,7776.674777,2875.871448,5474.120863,7424.218014,x,x,x,x,,,,,,,,,,
10.95_357.0975m/z,,357.0974544,1,10.9549,0.8949,81,2.37E-06,2.02E-05,2.831968287,HI_L,CK_L,100 - 19.7,3301185.087,24.91,1036732.688,1088053.626,1143382.707,1645577.284,774120.7852,1306247.432,4541441.413,3724573.158,3488674.317,1857046.018,2537470.737,4163901.341,848704.3655,1220684.808,936588.4535,1264318.036,884102.4243,989856.4752,3966698.766,2377510.615,3098424.746,183038.2881,1208495.335,4037795.002,x,x,x,x,,,,,,,,,,
10.75_389.1238m/z,,389.1238089,1,10.7534,0.605533333,32,6.31E-11,1.73E-09,107.9594012,HI_L,CK_L,100 - 21,1452924.034,29.4,10825.60745,7557.851663,10276.44097,33803.53379,3267.022124,15017.90037,2158119.023,1454635.797,1540688.866,631767.236,994096.9541,1739621.422,8862.207596,8479.136039,8417.825367,25971.68657,3731.17766,11380.35992,1884998.018,928539.1646,1368344.556,62269.64343,473448.4281,1686935.907,x,x,x,x,,,,,,,,,,
10.84_345.0976m/z,,345.0976065,1,10.84173333,0.952033333,69,2.25E-08,4.13E-07,36.16528938,HI_L,CK_L,100 - 19.3,1547231.058,44.15,10099.48611,80537.58568,19717.95027,52598.14722,23510.23179,70229.86781,2787008.937,1844696.983,1302243.059,578493.6748,590318.3662,1998664.042,8267.780166,90354.92831,16151.72632,40411.82801,26850.40025,53219.23526,2434298.696,1177527.323,1156571.739,57018.77654,281144.9139,1938133.26,x,x,x,x,,,,,,,,,,
10.81_789.3779m/z,,789.3778912,1,10.81251667,0.34535,0,0.003594985,0.008153913,3.573492383,CK_L,HI_L,100 - 39.1 - 9.7 - 0.435,1175220.06,18.9,1134297.564,1339685.26,1085911.065,1055181.819,1527919.721,908324.9324,240693.211,329989.7762,362185.6529,14819.1495,419157.717,311924.3412,928574.2655,1502989.749,889511.236,810709.6628,1744995.814,688316.236,210232.2537,210642.7133,321670.8949,1460.637878,199627.9754,302477.5187,x,x,x,x,,,,,,,,,,
9.60_885.2443m/z,,885.2442931,1,9.600133333,0.25845,4,0.002511714,0.006009067,38.18144178,CK_L,HI_L,100 - 34 - 3.62,249726.6471,30.44,244794.5653,160338.2752,237937.0647,354122.0496,180438.4655,320729.4623,8302.895813,0,5726.980225,0,15957.67675,0,200397.0924,179883.1346,194903.3392,272076.4917,206073.8942,243044.4089,7252.121866,0,5086.349609,0,7600.000122,0,x,x,x,x,,,,,,,,,,
9.29_543.1501m/z,,543.1500883,1,9.286033333,1.65315,8,1.63E-10,4.26E-09,21028.54038,HI_L,CK_L,100 - 23.1 - 0.279,962116.8682,39.13,0,0,0,0,274.5174466,0,1043509.689,912014.1339,604948.174,324786.045,1043635.767,964128.9948,0,0,0,0,313.5189555,0,911448.1986,582166.9202,537277.5508,32012.28248,497041.7739,934929.7491,x,x,x,x,,,,,,,,,,
11.04_280.1338m/z,,280.1338443,1,11.04028333,0.575883333,1,6.56E-11,1.79E-09,31.19374034,HI_L,CK_L,100 - 19,1277092.814,30.28,35642.19933,47987.206,29235.81766,78297.54046,19712.24072,34769.05134,1402936.335,1329456.011,852460.7751,744510.252,1328328.141,1641010.946,29177.90721,53836.73376,23948.17508,60156.99993,22512.81731,26347.51254,1225387.564,848633.0232,757102.9339,73382.07061,632629.3103,1591311.91,x,x,x,x,,,,,,,,,,
11.13_375.1078m/z,,375.1078427,1,11.12583333,1.23855,45,1.97E-09,4.41E-08,32.32188581,HI_L,CK_L,100 - 19.4,779008.5346,36.93,14588.29407,47115.37856,12127.2731,35318.43073,25375.73685,10084.37004,1255248.057,890703.798,675656.1985,364277.4938,328493.0859,1016742.287,11942.46985,52858.6326,9933.912674,27135.60123,28980.94315,7641.797974,1096389.993,568563.8716,600076.0447,35904.72623,156448.0552,985949.6153,x,x,x,x,,,,,,,,,,
11.62_765.3775m/z,,765.3774708,1,11.61718333,0.399116667,0,2.31E-07,2.92E-06,9.61779768,HI_L,CK_L,100 - 37.4 - 8.18 - 0.287,1297822.144,38.79,103085.6246,94132.53287,109474.8351,223043.5399,80786.36961,199114.93,940274.2727,767663.6064,1935943.059,384586.912,1299983.867,1216162.892,84389.37122,105607.0677,89675.01952,171367.1992,92263.92907,150886.5762,821277.7526,490023.4995,1719384.883,37906.50815,619130.0717,1179330.643,x,x,x,x,,,,,,,,,,
9.37_211.1331m/z,,211.1331098,1,9.373466667,0.765566667,28,7.39E-08,1.16E-06,10.58603438,CK_L,HI_L,100 - 10.8,1319410.137,26.55,1604235.598,459953.2087,1616661.834,2086459.341,613422.8515,1535727.987,165073.0278,128462.4734,129276.4132,118432.7839,98049.09484,103249.8201,1313281.4,516020.4251,1324269.467,1603053.349,700573.6579,1163753.708,144182.1915,82001.58279,114815.3141,11673.23471,46696.84344,100122.8352,x,x,x,x,,,,,,,,,,
10.81_814.3982m/z,,814.3981542,1,10.81251667,0.2585,0,0.022238903,0.035812836,12.22869646,CK_L,HI_L,100 - 41.7,237249.5962,35.9,163278.2324,287909.1915,176726.5771,166537.5536,376241.8302,252804.1925,14676.01385,5792.890862,15620.56525,0,23746.8187,15737.42917,133665.0713,323004.6461,144763.4905,127952.9285,429695.6244,191571.5665,12818.68921,3697.781982,13873.21989,0,11309.6554,15260.81135,x,x,x,x,,,,,,,,,,
9.40_866.2366m/z,,866.236599,1,9.401366667,0.172333333,0,0.007510038,0.015039863,20.10076863,CK_L,HI_L,100 - 45.1 - 1.73,517956.4796,39.74,576351.6561,360201.2265,610390.8607,462102.2979,257853.7961,840839.0403,12387.06906,7144.253877,54981.39336,0,3322.530731,18217.17393,471820.9162,404108.9104,499994.4716,355039.0949,294487.8507,637176.3482,10819.4221,4560.398926,48831.07287,0,1582.38786,17665.4555,x,x,x,x,,,,,,,,,,
9.40_866.7384m/z,,866.7383851,1,9.401366667,0.20075,0,0.012327169,0.022114064,20.68219275,CK_L,HI_L,100 - 16.7,367854.4989,43.62,416736.5994,222774.4599,466294.422,345878.6054,159831.6781,595611.2284,3188.451218,0,48307.0315,0,7403.043739,7929.108938,341154.6442,249930.1436,381959.5741,265742.9482,182539.4393,451346.0594,2784.936402,0,42903.31748,0,3525.772217,7688.970947,x,x,x,x,,,,,,,,,,
9.40_1155.8185m/z,,1155.818533,1,9.401366667,0.142633333,0,0.001306123,0.003443165,27.37704951,CK_L,HI_L,100 - 27.5 - 1.03,367078.4631,49.92,467520.7157,230381.2905,408537.4115,242330.8938,187361.7731,666338.6942,0,0,24219.06605,0,0,9034.213978,382728.2356,258464.229,334648.6004,186185.9194,213980.8166,504942.3676,0,0,21509.87646,0,0,8760.607194,x,x,x,x,,,,,,,,,,
