,,,,,,,,,,,,,,,Normalised abundance,,,,,,,,,,,,Raw abundance,,,,,,,,,,,,,,,,,,,,,,,,,
Compound,Neutral mass (Da),m/z,Charge,Retention time (min),Chromatographic peak width (min),Identifications,Anova (p),q Value,Max Fold Change,Highest Mean,Lowest Mean,Isotope Distribution,Maximum Abundance,Minimum CV%,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,vip>1,splot>0.8,Anova p-value <= 0.05,Max fold change >= 2,Accepted Compound ID,Accepted Description,Adducts,Formula,Score,Fragmentation Score,Mass Error (ppm),Isotope Similarity,Retention Time Error (mins),Compound Link
14.24_333.2387m/z,,769.2068802,1,13.52375,1.671116667,0,3.77E-09,4.50E-08,96.81659785,HI_L,CK_L,100 - 40.3 - 5.12 - 0.109,4717387.831,40.87,3455796.738,2493251.689,6180990.331,1281394.842,7379301.32,6938400.962,74066.96075,55578.13229,41991.40261,91949.8676,6853.151247,21910.42977,3278800.473,1890924.764,5882001.465,144287.991,5666727.539,6780466.337,65084.16457,63415.80743,38321.47565,79098.97157,7428.305969,18787.33154,x,x,x,x,,,,,,,,,,
14.07_360.1755m/z,,678.2652334,1,11.33506667,0.1722,0,6.11E-06,2.56E-05,566.7665672,HI_L,CK_L,100 - 41 - 9.64 - 0.964,2258000.731,38.86,2452213.895,2671977.641,1507059.793,460944.911,2773763.908,3171894.549,5774.4208,141.562752,505.0936845,12325.09648,5157.85516,0,2326618.342,2026473.585,1434159.809,51903.4516,2130034.219,3099694.632,5074.102539,161.5260508,460.9499595,10602.54333,5590.731168,0,x,x,x,x,,,,,,,,,,
14.07_205.1944m/z,,809.3895628,1,13.46886667,0.481316667,231,3.28E-07,2.24E-06,222.578106,CK_L,HI_L,100 - 39.3 - 8.46 - 0.205,531703.2052,26.05,0,23888.38754,0,0,0,0,522750.859,664625.6627,593219.2108,625160.9486,507898.3407,276564.2096,0,18117.36206,0,0,0,0,459351.9511,758351.7348,541373.57,537788.5732,550524.0057,237142.9293,x,x,x,x,,,,,,,,,,
14.04_306.2180n,,1447.649282,1,11.36365,0.229133333,0,0,0,Infinity,CK_L,HI_L,100 - 86 - 34.9 - 5.88,1010657.277,47.2,0,0,0,0,0,0,1433407.17,497458.4635,1236189.829,1407021.11,328595.1301,1161271.957,0,0,0,0,0,0,1259564.416,567610.476,1128150.419,1210376.107,356172.6684,995745.0175,x,x,x,x,,,,,,,,,,
14.04_218.1664n,,398.3036468,1,13.12953333,0.736583333,6,1.16E-07,9.34E-07,634.7890887,CK_L,HI_L,100 - 26.7,793826.593,57.83,0,12505.35977,0,0,0,0,363367.0626,428295.9971,1619715.004,916693.3653,831305.6295,603582.5001,0,9484.278931,0,0,0,0,319298.1251,488694.6602,1478156.604,788576.4747,901073.4402,517548.2481,x,x,x,x,,,,,,,,,,
13.98_331.2232m/z,,425.24933,1,11.30648333,0.920333333,99,2.72E-08,2.70E-07,3.813640737,HI_L,CK_L,100 - 19.9 - 0.283 - 0.0253,1517657.059,19.89,1198191.89,1391278.459,2124648.555,1086272.146,1570975.106,1309779.241,448406.7625,223777.8057,502228.0295,475966.9237,389246.773,348103.1703,1136823.846,1055169.401,2021874.367,122316.729,1206386.284,1279965.528,394024.2617,255335.1408,458334.7544,409445.8768,421914.5358,298484.7737,x,x,x,x,,,,,,,,,,
13.98_291.2309m/z,,755.227202,1,11.39258333,0.458933333,0,8.96E-08,7.54E-07,24.77715823,HI_L,CK_L,100 - 40.3 - 9.09 - 0.608,3231203.082,35.6,4510752.903,3851723.499,3292939.361,595122.012,2776229.507,4222698.356,116436.4131,86988.64388,127745.711,266851.3553,32454.06459,151987.1728,4279724.728,2921213.04,3133652.232,67012.10016,2131927.607,4126579.627,102315.0754,99255.85589,116581.1058,229556.2606,35177.79093,130323.0213,x,x,x,x,,,,,,,,,,
13.84_203.1788m/z,,203.1788278,1,13.8372,1.369166667,16,5.16E-08,4.72E-07,7.433582755,HI_L,CK_L,100 - 14.9,4269359.551,28.54,6186316.616,5765498.327,4766072.208,1910366.403,4549811.994,5371333.131,630357.9923,806343.5048,448401.3088,696915.0684,377552.6535,486433.6605,5869470.744,4372652.633,4535526.22,215111.6278,3493900.548,5249068.723,553908.5564,920054.7466,409212.3332,599514.3508,409238.9806,417097.7269,x,x,x,x,,,,,,,,,,
13.78_719.3366m/z,,737.2173356,1,13.27055,0.3951,3,1.11E-16,3.73E-15,Infinity,HI_L,CK_L,100 - 40.3 - 6.83,1175336.748,40.16,1241212.348,1085198.628,1327511.388,128437.3156,1330175.219,1985151.653,0,0,0,0,0,0,1177640.916,823033.2175,1263296.577,14462.3356,1021470.762,1939964.846,0,0,0,0,0,0,x,x,x,x,,,,,,,,,,
13.61_441.0780m/z,,331.2231701,1,13.98105,0.836666667,8,9.76E-07,5.45E-06,3.956728775,HI_L,CK_L,100 - 19.9,6795819.937,26.88,5130305.201,4444326.774,7410115.233,5447437.349,10473848.66,5009464.366,2665727.427,904037.5095,1960159.037,2332894.758,1179012.568,1263378.369,4867545.286,3370653.509,7051670.739,613393.9089,8043098.401,4895436.958,2342429.617,1031525.642,1788846.815,2006849.83,1277961.887,1083297.248,x,x,x,x,,,,,,,,,,
13.52_769.2069m/z,,291.2308589,1,13.98105,0.486483333,90,4.16E-06,1.84E-05,4.832301236,HI_L,CK_L,100 - 19.8,2138336.452,39.43,1737184.906,1410365.92,2168322.414,950860.3994,3822745.887,1589855.263,729995.0867,219649.0084,468685.2319,576586.6165,269304.0331,390833.6069,1648211.143,1069645.658,2063435.62,107069.0565,2935570.518,1553666.349,641461.7243,250624.097,427723.5001,496002.9805,291905.5314,335124.442,x,x,x,x,,,,,,,,,,
13.50_358.1038n,,723.2018716,1,13.27055,0.479033333,0,4.95E-05,0.000140622,241.9167862,HI_L,CK_L,100 - 38 - 6.81,1562735.837,43.34,1393288.493,849368.3776,1890597.6,177902.9161,2377135.717,2483160.511,9111.869138,0,3991.178081,25655.79698,0,0,1321928.145,644175.5181,1799145.001,20032.27538,1825454.721,2426637.83,8006.787163,0,3642.360677,22070.14766,0,0,x,x,x,x,,,,,,,,,,
13.47_809.3896m/z,,647.1859679,1,13.27055,0.228716667,0,3.27E-06,1.52E-05,216.8675482,HI_L,CK_L,100 - 38.1 - 9.22 - 1.21,2177468.479,40.89,2092075.241,1272700.242,2374805.616,561525.7655,3167340.964,3741284.989,16.20941708,15853.11856,5459.285315,15411.08742,21357.8914,2145.680729,1984924.985,965237.651,2259930.75,63229.08594,2432270.684,3656124.382,14.24354879,18088.73873,4982.159591,13257.23677,23150.36491,1839.836811,x,x,x,x,,,,,,,,,,
13.44_704.3132n,,441.0780171,1,13.60745,1.503016667,26,2.15E-10,3.10E-09,16.23502251,HI_L,CK_L,100 - 14.8,541805.5314,27.23,359072.164,675882.4934,412346.7259,868705.7549,591865.7103,572912.6197,37249.25072,20571.03489,26087.85459,68906.8718,19592.30859,27828.50819,340681.4899,512600.8536,392400.5566,97818.25555,454506.6768,559871.7563,32731.68413,23471.9796,23807.85166,59276.46049,21236.60453,23861.85096,x,x,x,x,,,,,,,,,,
13.44_346.2105n,,360.1754972,1,14.06718333,0.31595,6,3.03E-05,9.25E-05,219.1869676,CK_L,HI_L,100 - 22.3,496509.2511,33.19,0,19039.45977,0,51.00583555,1868.945794,0,570362.7355,280713.6887,689626.1583,404786.894,380420.0583,653145.972,0,14439.85223,0,5.743373782,1435.204519,0,501189.488,320300.1701,629354.8295,348213.9546,412347.034,560046.9754,x,x,x,x,,,,,,,,,,
13.27_737.2173m/z,,723.3316324,1,13.12953333,0.39585,1,0.001117453,0.001961468,8.978958972,HI_L,CK_L,100 - 37.7 - 6.77,1909019.935,23.68,2414026.356,1583439.115,2723219.05,80101.99502,2255889.385,2709526.098,228666.1863,213841.9165,252305.8466,271757.7726,137228.3237,171862.2715,2290386.663,1200907.333,2591490.616,9019.667908,1732347,2647850.794,200933.6896,243998.0841,230255.0464,233776.958,148745.291,147365.1365,x,x,x,x,,,,,,,,,,
13.27_723.2019m/z,,617.3482696,1,11.73585,0.768833333,0,0.003671365,0.005415323,3.212212571,CK_L,HI_L,100 - 28.5 - 2.56,698678.8294,14.56,237500.7249,260451.3287,139523.9287,12780.45216,306379.9762,231383.6271,668378.3905,865997.0958,610142.9934,651605.3981,777926.9162,618022.1822,225336.6006,197530.7465,132774.832,1439.108154,235275.9121,226116.7815,587317.8637,988120.7374,556818.263,560537.1514,843214.8871,529929.7075,x,x,x,x,,,,,,,,,,
13.27_647.1860m/z,,299.1820247,1,11.53555,0.63265,0,7.12E-08,6.25E-07,13.54884453,CK_L,HI_L,100 - 14.6,2862516.582,32.46,262303.7327,276696.5001,213707.6739,81898.80871,235058.7896,169767.345,3779529.088,990225.9048,3586472.836,4390414.807,1417430.392,3011026.465,248869.2675,209851.3625,203370.1371,9221.99324,180506.8066,165903.0336,3321150.087,1129868.398,3273025.498,3776811.268,1536389.066,2581836.736,x,x,x,x,,,,,,,,,,
13.27_312.0987n,,737.21711,1,12.87525,0.482283333,3,7.84E-08,6.77E-07,10.14076204,HI_L,CK_L,100 - 35.8 - 6.76 - 0.793,2776541.192,11.48,3329187.969,2918596.089,2520730.269,2488372.127,2819196.744,2692476.484,418078.5968,105740.1599,278855.0911,569705.96,70548.28753,199872.2271,3158676.252,2213513.239,2398796.688,280196.3948,2164923.091,2631189.27,367374.2776,120651.7265,254483.9638,490083.9632,76469.09378,171382.5715,x,x,x,x,,,,,,,,,,
13.24_707.2069m/z,,203.178764,1,12.84763333,0.771883333,16,5.21E-10,7.15E-09,8.291962851,HI_L,CK_L,100 - 10.5,772819.0055,18.47,1040783.367,952944.7199,798047.1127,418928.0789,832907.4544,971289.1749,85895.14055,108936.9027,86220.16961,118857.7306,72343.31133,86952.58296,987477.3475,722729.5893,759443.7193,47172.26017,639607.9256,949180.3068,75477.82988,124299.2767,78684.77652,102246.1967,78414.766,74558.41905,x,x,x,x,,,,,,,,,,
13.19_785.2015m/z,,1139.346938,1,12.07553333,0.453783333,0,6.12E-06,2.56E-05,4.761244256,HI_L,CK_L,100 - 63.6 - 22.3 - 3.45 - 0.0654,16000849.13,28.12,20406841.33,17951835.12,17988447.81,4395473.817,15441029.18,19127200.78,3596137.326,3000809.682,3145410.047,5071004.365,1539527.581,3810977.759,19361659.86,13614979.08,17118304.79,494940.4084,11857505.41,18691819.88,3159999.967,3423986.397,2870510.319,4362281.758,1668733.333,3267763.5,x,x,x,x,,,,,,,,,,
13.19_391.2439m/z,,764.2190649,1,12.07553333,0.281583333,0,0.010084065,0.012577521,22.71767171,HI_L,CK_L,100 - 39 - 1.57,1649925.053,43.69,2479280.048,1707643.623,1935097.934,31108.90681,1275445.639,2431840.486,82789.466,37194.38139,44406.61369,188030.1612,0,83343.67821,2352298.243,1295106.157,1841492.75,3502.934082,979442.7158,2376485.972,72748.80966,42439.56445,40525.60428,161751.1016,0,71463.92521,x,x,x,x,,,,,,,,,,
13.13_797.2382m/z,,764.7207677,1,12.07553333,0.281583333,0,0.013918954,0.016263802,49.79939771,HI_L,CK_L,100 - 12.3,1120365.416,40.89,1723536.681,1215651.044,1254967.403,0,984969.8032,1512823.125,0,19521.73371,0,78818.71614,0,36644.96773,1635261.942,921970.5627,1194261.713,0,756379.9426,1478387.647,0,22274.70508,0,67803.02734,0,31421.61816,x,x,x,x,,,,,,,,,,
13.13_723.3316m/z,,299.0903603,1,12.21778333,0.28625,46,8.42E-12,1.38E-10,161.0584898,HI_L,CK_L,100 - 17.3,803405.2828,35.59,1085505.812,418497.2797,762705.5989,399726.0134,1008215.027,1276871.677,7711.545191,1598.969251,5962.165855,7886.834229,2781.891809,3988.290037,1029909.234,317395.5013,725811.7567,45010.06366,774230.4608,1247807.019,6776.293656,1824.457245,5441.089829,6784.571775,3015.363704,3419.801802,x,x,x,x,,,,,,,,,,
13.13_398.3036m/z,,296.1634117,1,12.36196667,0.430316667,10,1.01E-06,5.60E-06,8.746840955,HI_L,CK_L,100 - 18.9,2158840.031,33.84,2052662.862,2413758.988,1437025.614,1007078.719,2769811.53,3212464.645,381398.8949,121499.3635,211982.8977,381000.0111,58694.14111,326306.7903,1947531.198,1830636.138,1367513.345,113399.3679,2126999.101,3139341.255,335143.0677,138633.3063,193456.2064,327751.5219,63620.0812,279795.2354,x,x,x,x,,,,,,,,,,
13.10_769.2072m/z,,1049.315671,1,12.76248333,0.198983333,1,0.00043885,0.000910998,124.1576049,HI_L,CK_L,100 - 58.4 - 20.1 - 2.85,3686778.758,32.18,4014448.553,2765505.964,4363930.665,765708.44,4417977.661,4908392.67,23549.15134,0,20704.00685,94980.16693,0,38932.74507,3808839.702,2097407.067,4152837.197,86220.52224,3392662.068,4796665.896,20693.12451,0,18894.53662,81705.75684,0,33383.29723,x,x,x,x,,,,,,,,,,
13.10_739.1967m/z,,707.2068698,1,12.76248333,0.455816667,0,4.45E-06,1.96E-05,5.524278389,HI_L,CK_L,100 - 41 - 10.1 - 1.7 - 0.0559,49661474.39,12.71,48661911.33,42484655.56,51273829.99,38564862.38,54518989.93,60647489.43,13032167.65,2181404.054,9972253.649,15501757.1,2590376.102,10660099.12,46169584.03,32221090.08,48793595.68,4342491.738,41866329.65,59267007.3,11451634.24,2489027.496,9100707.564,13335234.47,2807774.929,9140615.609,x,x,x,x,,,,,,,,,,
13.10_328.0935n,,767.2278573,1,11.99253333,0.453783333,3,4.46E-07,2.86E-06,2.181861467,HI_L,CK_L,100 - 43.2 - 11.8 - 2.37 - 0.285 - 0.00361,122201278,11.84,143178864.8,127684231.7,130761219.2,94839159.09,121399286.1,135644511,57077674.55,50633055.26,56579134.34,74896053.99,35978832.18,60882097.33,135845642.9,96837907.17,124435995.1,10679106.3,93225177.86,132556917,50155328.72,57773371.47,51634281.88,64428595.71,38998376.69,52204003.28,x,x,x,x,,,,,,,,,,
13.07_813.2336m/z,,1109.335548,1,12.73416667,0.22745,1,1.01E-07,8.35E-07,556.3871279,HI_L,CK_L,100 - 48.9 - 5.38,917741.931,34.62,1068048.683,1003125.935,1059818.823,142876.7767,836697.0683,1361080.301,0,0,9896.799028,0,0,0,1013346.211,760787.882,1008552.923,16088.25195,642518.0533,1330098.853,0,0,9031.847459,0,0,0,x,x,x,x,,,,,,,,,,
13.04_799.2174m/z,,343.1165367,1,12.73416667,0.368133333,45,1.40E-09,1.82E-08,19.76213102,HI_L,CK_L,100 - 21,96697893.76,17.49,106929506.3,81332199.04,99771716.15,60191351.91,103805524,119220143.5,6474439.21,2049760.777,4682906.385,8749565.182,1569625.054,5832245.844,101452875.4,61683732.1,94945526.38,6777683.94,79714541.52,116506407.4,5689223.14,2338819.773,4273633.931,7526727.614,1701356.754,5000921.363,x,x,x,x,,,,,,,,,,
13.04_796.7108m/z,,755.1910125,1,12.56243333,0.285816667,0,2.40E-05,7.58E-05,3.061960801,HI_L,CK_L,100 - 37 - 4.56 - 0.513,1350667.573,29.61,1456298.485,1636824.048,1237750.688,896995.0666,1154380.529,2247404.044,348051.1762,959636.7168,329207.0157,351983.3511,445699.6566,212093.9269,1381710.94,1241395.379,1177877.81,101003.6968,886474.1596,2196247.745,305839.7401,1094965.497,300435.2761,302790.2248,483105.2607,181862.1983,x,x,x,x,,,,,,,,,,
13.04_796.2087m/z,,406.145052,1,12.41906667,0.42975,15,7.97E-13,1.41E-11,8.488276298,HI_L,CK_L,100 - 5.73,3620379.365,11.16,3988899.483,3830580.114,3679304.242,4127135.174,3369282.583,3832439.471,405651.228,404424.9579,400878.6908,637166.2951,295958.0407,415012.3428,3784599.184,2905177.535,3501327.745,464724.8632,2587346.087,3745203.969,356454.0925,461457.3069,365843.0543,548116.0547,320796.4922,355856.7568,x,x,x,x,,,,,,,,,,
13.04_601.1455n,,824.2396905,1,12.41906667,0.285683333,0,8.63E-11,1.29E-09,32.43408789,HI_L,CK_L,100 - 44.9 - 2.8,11125464.14,18.55,12139836.8,15034271.91,10612774.61,7019247.864,12575722.53,11724658.11,261189.5437,384068.6303,199682.4468,801203.305,121631.2161,290330.6716,11518068.24,11402249.19,10099410.04,790383.3691,9657173.504,11457776.81,229512.6339,438230.3128,182230.7793,689227.2832,131839.187,248947.1289,x,x,x,x,,,,,,,,,,
13.04_593.1474n,,824.741927,1,12.41906667,0.285683333,0,6.57E-11,1.00E-09,34.28168757,HI_L,CK_L,100 - 16.6,7945545.073,15.95,8468903.173,8816703.243,8462779.515,4569901.107,8426347.119,8486663.349,131008.612,244146.2186,228542.848,441807.7557,73612.24016,271516.0375,8035149.587,6686738.675,8053415.203,514581.3203,6470777.002,8293486.563,115119.9668,278575.9245,208568.8651,380060.7877,79790.19043,232814.3203,x,x,x,x,,,,,,,,,,
13.04_391.1271m/z,,816.2508595,1,12.41906667,0.229483333,0,5.29E-07,3.27E-06,120.6633156,HI_L,CK_L,100 - 42,548098.2973,38.24,576878.3697,374856.7563,590059.7128,207028.7259,541458.299,672857.8492,27254.26338,0,0,0,0,0,547332.2695,284297.7813,561517.1533,23311.9082,415797.7187,657541.9929,23948.88281,0,0,0,0,0,x,x,x,x,,,,,,,,,,
13.04_389.1218m/z,,1169.356765,1,12.5053,0.257166667,0,1.33E-06,7.10E-06,5.133128459,HI_L,CK_L,100 - 53.6 - 3.03,1046174.089,30.04,1487125.38,1115816.644,1082289.743,640589.4738,1166638.857,833646.0625,276624.8819,76193.05599,221699.8242,305080.5084,122105.8546,221145.5623,1410958.968,846254.4445,1029936.873,72131.84038,895887.5986,814670.2813,243075.9836,86937.86507,202323.9017,262442.5145,132353.6598,189623.6195,x,x,x,x,,,,,,,,,,
13.02_782.2154n,,137.1320255,1,12.5053,0.969183333,50,1.91E-06,9.59E-06,4.420396453,HI_L,CK_L,100 - 10.3,3234529.974,25.17,3012914.055,1143994.841,2829485.173,2276180.495,5047396.841,3855586.138,815989.9602,809204.2053,563396.8719,1011679.533,516305.8022,673794.5024,2858601.006,867625.2717,2692616.4,256303.1315,3876006.88,3767823.762,717027.1915,923318.8656,514157.6172,870287.3937,559637.0683,577752.2779,x,x,x,x,,,,,,,,,,
12.99_348.1899n,,767.2276724,1,12.5053,0.372083333,3,1.54E-06,8.01E-06,2.670012679,HI_L,CK_L,100 - 42.4 - 11.5 - 1.4,27456334.79,5.98,27889803.4,25988443.2,25922204.22,26644188.18,30008714.11,30014992.38,11926301.85,5896918.918,10542577.31,16253764.96,5596677.345,11483095.39,26461365.5,19710080.23,24668286.96,3000196.55,23044350.58,29331779.26,10479887.18,6728507.403,9621186.591,13982141.85,6066381.761,9846302.534,x,x,x,x,,,,,,,,,,
12.93_767.2278m/z,,704.1985929,1,12.73416667,0.143266667,0,7.84E-06,3.16E-05,Infinity,HI_L,CK_L,100 - 33.4,712845.7874,48.84,864722.8584,402275.477,795445.1551,0,784542.9416,1329930.382,0,0,0,0,0,0,820434.1668,305092.6084,756967.6244,0,602467.7541,1299657.981,0,0,0,0,0,0,x,x,x,x,,,,,,,,,,
12.93_764.7207m/z,,769.2071721,1,13.10115,0.339066667,0,1.97E-07,1.46E-06,11.16688659,HI_L,CK_L,100 - 16.7 - 1.24,4816920.04,40.24,6334258.761,3918606.317,8707813.284,6234805.676,5661418.251,4424580.428,590010.8331,328541.2274,466782.0146,866696.3973,148075.9357,188038.4619,6009835.705,2971938.115,8286596.12,702053.3841,4347527.404,4323866.379,518454.6762,374872.3887,425986.6186,745567.0734,160503.2951,161235.5834,x,x,x,x,,,,,,,,,,
12.93_764.2190m/z,,329.1006228,1,11.96485,0.596816667,84,6.87E-05,0.000186283,2.890975984,HI_L,CK_L,100 - 14.3,851260.9351,21.78,739148.7012,569814.4279,931105.9009,742827.2999,1183784.943,869425.042,398276.9706,133742.4818,304212.8239,451676.9985,104805.3808,374012.4424,701291.5675,432157.0169,886066.1447,83644.05352,909054.455,849634.8456,349974.1806,152602.9595,277625.5042,388550.707,113601.2337,320700.9552,x,x,x,x,,,,,,,,,,
12.93_569.1637n,,767.2277855,1,12.93205,0.423516667,3,6.13E-09,7.05E-08,14.39205901,HI_L,CK_L,100 - 43.2 - 11.8 - 2.21 - 0.185,203554715.9,22.64,172112726.6,155944775.5,217976069.5,306414942,247831319.7,184527735,16274748.13,5035937.788,14028425.29,29710700.42,5486749.872,14324700.83,163297593.1,118271187.4,207432060.5,34503023.53,190315113,180327441.8,14300956.53,5746109.986,12802381.55,25558338.57,5947228.561,12282867.4,x,x,x,x,,,,,,,,,,
12.93_404.1091n,,739.1966509,1,13.10115,0.39695,2,9.86E-07,5.48E-06,14.45613631,HI_L,CK_L,100 - 36.9 - 4.69,1234033.586,41.03,989382.8801,584959.1327,1458270.403,474646.4528,2178450.002,1743302.463,180375.4512,40271.32587,93106.84526,128899.5936,12857.41107,56673.35905,938709.45,443643.0203,1387730.475,53446.27655,1672879.597,1703620.724,158499.6256,45950.42224,84969.57666,110884.6109,13936.47681,48595.17578,x,x,x,x,,,,,,,,,,
12.93_372.1198n,,385.2909173,1,11.53555,0.891066667,0,0.000275703,0.000616173,2.454897641,CK_L,HI_L,100 - 19.9,884655.4713,13.89,251258.5557,399363.8346,251439.2602,128932.8164,370030.6204,373822.2242,882089.5944,959187.5217,1036910.952,917536.6781,835499.5117,676708.57,238389.7937,302884.369,239276.5589,14518.13012,284154.6396,365313.135,775110.3021,1094452.956,946287.9381,789301.9262,905619.2963,580250.9761,x,x,x,x,,,,,,,,,,
12.93_357.0984n,,351.0824802,1,11.59441667,0.5445,69,5.62E-08,5.09E-07,8.292124601,HI_L,CK_L,100 - 17.4,876969.6243,36.57,723475.2748,754346.4568,754786.0031,1725847.742,1014391.25,930785.2787,113333.775,39675.14177,145599.5904,172955.3817,61107.71906,101884.4316,686420.8902,572109.2667,718275.2501,194334.4044,778973.3178,909598.3763,99588.72334,45270.16376,132874.6079,148783.1704,66236.22009,87361.89183,x,x,x,x,,,,,,,,,,
12.88_797.2379m/z,,679.175922,1,11.59441667,0.429366667,0,0.000570387,0.001129461,72.57489711,HI_L,CK_L,100 - 36.7 - 4.4 - 0.262,1272735.035,44.21,1308585.888,886129.8769,1208559.284,252534.9898,2074762.898,2187137.553,14247.43424,0,29258.55297,44518.93352,3878.005146,13318.17008,1241563.771,672056.0686,1150098.463,28436.01764,1593255.993,2137353.063,12519.51404,0,26701.44019,38296.97583,4203.468994,11419.80688,x,x,x,x,,,,,,,,,,
12.88_737.2171m/z,,813.2335711,1,13.07376667,2.207883333,2,8.91E-08,7.51E-07,15.65420965,HI_L,CK_L,100 - 40.1 - 2.17,5924148.208,33.76,6815692.578,5830539.265,7245660.105,1113659.711,5251319.165,9868175.039,336395.4443,459184.7714,330611.9099,591291.8088,326345.8672,226798.3586,6466611.824,4421980.793,6895170.688,125400.6315,4032603.311,9643551.738,295597.6083,523939.3955,301717.3866,508652.9779,353734.6348,194470.6699,x,x,x,x,,,,,,,,,,
12.85_203.1788m/z,,427.2651222,1,11.62323333,0.572266667,0,1.26E-05,4.54E-05,5.407755772,HI_L,CK_L,100 - 20.8 - 0.893,1001507.017,29.29,913043.3576,871399.9941,1368810.665,793751.7223,953516.9907,1105798.912,270784.9723,111438.7074,155671.2725,215703.3869,173190.4572,184400.828,866279.8249,660884.6733,1302598.112,89378.25999,732226.6372,1080628.28,237944.3347,127153.888,142066.0542,185556.7225,187725.5676,158116.4554,x,x,x,x,,,,,,,,,,
12.76_707.2069m/z,,679.306012,1,11.6515,0.315666667,0,0.038108524,0.037209649,132.5968435,HI_L,CK_L,100 - 35.7 - 7.07,667472.9938,42.48,569903.0681,504551.1039,750496.6933,0,954472.439,921051.4393,5199.484909,2111.631162,11067.6557,5570.949594,6253.39552,0,540714.2234,382660.1947,714193.4242,0,732960.3469,900086.1024,4568.894526,2409.415172,10100.37465,4792.354736,6778.215393,0,x,x,x,x,,,,,,,,,,
12.76_1049.3157m/z,,796.7107708,1,13.04471667,0.2534,0,0.000174044,0.000416421,158.1582437,HI_L,CK_L,100 - 12.2,1282858.505,25.31,1649532.224,1250050.077,1273286.013,488027.0424,1515491.446,1456882.962,7673.754482,9831.98665,6246.433367,24915.22881,0,0,1565047.787,948059.3784,1211694.209,54952.96155,1163779.163,1423720.817,6743.086182,11218.50171,5700.513184,21433.08116,0,0,x,x,x,x,,,,,,,,,,
12.73_704.1986m/z,,796.2086868,1,13.04471667,0.2534,0,0.000142442,0.000350463,124.8138838,HI_L,CK_L,100 - 17.9,1747872.83,23.81,1728821.298,1786307.396,1994105.484,760230.4668,2054322.457,2323543.173,19860.95262,6929.230599,12187.97839,43270.01409,1774.824477,0,1640275.896,1354766.109,1897645.967,85603.68992,1577559.33,2270653.765,17452.2283,7906.396548,11122.78438,37222.60514,1923.777658,0,x,x,x,x,,,,,,,,,,
12.73_344.1147n,,797.23787,1,12.87525,0.169,2,3.47E-09,4.16E-08,9.283067602,HI_L,CK_L,100 - 34.1 - 5.46,972843.4642,34.31,1458522.308,1273451.941,876784.6563,791070.9487,644399.0058,1151705.747,109519.6902,103095.1571,97985.21264,172978.2135,69351.37278,75856.12118,1383820.866,965807.7523,834372.545,89076.39875,494848.1481,1125490.165,96237.2084,117633.7232,89421.58886,148802.8112,75171.72726,65043.63963,x,x,x,x,,,,,,,,,,
12.73_343.1165m/z,,391.1270537,1,13.04471667,2.095166667,1,5.28E-13,9.55E-12,12.8444747,HI_L,CK_L,100 - 10.9,6123207.933,11.11,6642017.388,5068668.996,6341226.577,6527812.263,6401202.013,7129121.447,529526.9745,473138.2394,453758.7399,619348.7683,262464.4522,522078.133,6301831.793,3844165.339,6034486.712,735046.5961,4915623.602,6966845.566,465306.2635,539860.5934,414101.5404,532788.702,284491.9347,447661.4598,x,x,x,x,,,,,,,,,,
12.73_312.0621n,,799.2173713,1,11.87976667,0.340216667,2,3.02E-10,4.32E-09,37.35866715,HI_L,CK_L,100 - 43.1 - 12.6 - 2.64 - 0.235,39879418.63,30.23,47722306.44,40853823.4,44435431.49,9447660.096,42914599.91,53817101.45,1012974.956,926239.3292,928535.0652,1945697.001,719686.2334,871713.4648,45278103.08,30984239.06,42285986.41,1063828.143,32955063.71,52592095.32,890121.9663,1056858.381,847383.79,1673766.758,780086.321,747460.0017,x,x,x,x,,,,,,,,,,
12.73_1109.3355m/z,,389.1217954,1,13.04471667,2.550983333,58,3.87E-13,7.20E-12,11.13480207,HI_L,CK_L,100 - 21.6,201646689.5,12.03,214960708.4,167472878.1,204283485,238054086.3,206310425.9,230075024.9,19452133.26,17388712.63,17415364.9,23384791.79,10912070.05,20104461.6,203951020.8,127014297.8,194401818.1,26805434.77,158430306.8,224837966.3,17092990.31,19840883.56,15893312.45,20116537.73,11827871.9,17238784.89,x,x,x,x,,,,,,,,,,
12.71_378.2366n,,769.2073031,1,11.87976667,0.312966667,0,2.77E-08,2.74E-07,6.706697361,HI_L,CK_L,100 - 31.9 - 12 - 0.909,4638804.834,20.18,5480988.142,5837664.968,4694141.897,2549555.001,4108906.957,4876672.195,569983.2784,481018.1426,500698.8221,951423.9664,342867.8769,1304013.126,5200267.225,4427385.048,4467075.345,287085.7263,3155319.887,4765667.455,500856.0513,548851.7272,456939.1953,818453.1335,371643.2638,1118139.954,x,x,x,x,,,,,,,,,,
