,,,,,,,,,,,,,,,Normalised abundance,,,,,,,,,,,,Raw abundance,,,,,,,,,,,,,,,,,,,,,,,,,
Compound,Neutral mass (Da),m/z,Charge,Retention time (min),Chromatographic peak width (min),Identifications,Anova (p),q Value,Max Fold Change,Highest Mean,Lowest Mean,Isotope Distribution,Maximum Abundance,Minimum CV%,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,vip>1,splot>0.8,Anova p-value <= 0.05,Max fold change >= 2,Accepted Compound ID,Accepted Description,Adducts,Formula,Score,Fragmentation Score,Mass Error (ppm),Isotope Similarity,Retention Time Error (mins),Compound Link
1.58_151.0942m/z,,151.0941848,1,1.582333333,0.815583333,1,4.28E-08,2.60E-07,3.156327277,HI_V,CK_V,100,10154212.51,18.51,3789228.353,2544165.667,2811988.937,4323386.207,2203039.649,3630776.037,8249013.087,9021739.117,7723614.052,10797214.12,13956012.92,9923118.549,3114953.308,2600721.965,1573371.498,3256687.485,2235628.01,3008249.073,7344726.811,7198541.996,4164587.272,6177292.022,12150087.82,7985743.257,x,x,x,x,,,,,,,,,,
4.52_650.2753m/z,,650.2753083,1,4.519716667,0.879716667,11,0,0,Infinity,CK_V,HI_V,100 - 31.3 - 5.29,2656984.19,29.45,3555966.821,1623977.206,2519549.383,3134521.305,1876800.616,3231089.806,0,0,0,0,0,0,2923199.55,1660077.897,1409744.945,2361148.372,1904563.102,2677092.394,0,0,0,0,0,0,x,x,x,x,,,,,,,,,,
4.61_484.2637m/z,,484.263707,1,4.6064,0.938683333,24,3.86E-10,3.95E-09,13000.60583,CK_V,HI_V,100 - 20.9,363557.3947,32.46,487053.8499,194971.0274,429805.347,395521.8866,239135.8166,434856.4407,0,0,0,0,0,0,400384.9491,199305.1947,240485.8262,297935.719,242673.2221,360296.6614,0,0,0,0,0,0,x,x,x,x,,,,,,,,,,
4.69_367.1852m/z,,367.1851519,1,4.693433333,1.97105,11,8.28E-10,7.91E-09,815.5698327,CK_V,HI_V,100 - 19.2 - 2.03,17553282.08,25.59,21319905.07,10510083.84,20672277.94,19528177.17,13344714.9,19944533.56,8042.956285,11092.57169,29706.82086,83220.04323,26335.00541,2146.77688,17526130.03,10743720.92,11566607.7,14710036.8,13542115.98,16524876.22,7161.258692,8850.881426,16017.97387,47611.77314,22927.22358,1727.643272,x,x,x,x,,,,,,,,,,
6.54_311.1116m/z,,311.1115661,1,6.5435,0.501383333,8,5.41E-07,2.27E-06,2.525268286,CK_V,HI_V,100 - 18.6 - 1.44,1835371.592,18.15,1887986.475,2366410.654,1348068.093,1662593.468,1866746.34,1880424.519,619946.5208,710115.8924,494764.8458,699285.8834,802826.2397,654235.7007,1552028.321,2419015.494,754274.6302,1252385.765,1894360.098,1558009.984,551985.769,566609.0548,266778.1385,400074.7843,698939.5449,526503.6702,x,x,x,x,,,,,,,,,,
6.49_231.1696m/z,,231.1695631,1,6.489266667,0.47515,9,2.23E-07,1.07E-06,6.602780757,HI_V,CK_V,100 - 0.032,913537.2283,28.16,202329.138,111712.2288,147142.5368,159275.2096,101237.874,108441.6425,962477.3239,898546.1261,616966.1065,725936.0197,1108643.56,1174948.609,166325.6365,114195.5695,82329.58195,119977.6187,102735.4305,89848.41458,856967.1223,716959.5507,332669.2889,415321.8353,965183.731,945553.3442,x,x,x,x,,,,,,,,,,
6.49_453.1852m/z,,453.1851913,1,6.489266667,1.3949,110,6.21E-12,8.48E-11,67.96217206,CK_V,HI_V,100 - 23.4 - 3.64 - 0.301 - 0.0432,4772705.788,33.47,5281268.071,2217903.709,5135029.504,5999821.341,3546767.958,6455444.146,107343.3722,63240.96519,52595.40952,58070.58717,48108.80481,60808.30142,4341491.701,2267207.269,2873165.309,4519499.794,3599233.359,5348604.173,95576.00834,50460.64156,28359.54407,33223.28991,41883.46679,48936.17674,x,x,x,x,,,,,,,,,,
6.46_357.2482m/z,,357.2482124,1,6.4618,0.559183333,12,1.69E-10,1.87E-09,6.900582046,HI_V,CK_V,100 - 16.1,526810.7586,20.18,80510.59129,90882.39715,72257.46071,94751.18592,68209.29323,51446.74432,610715.8252,532739.989,443195.3315,480983.2941,602820.7575,478338.2895,66184.11701,92902.69482,40429.6858,71373.4528,69218.27603,42625.76907,543766.9753,425078.927,238971.7591,275179.7115,524815.0161,384948.2148,x,x,x,x,,,,,,,,,,
6.46_382.1957m/z,,382.1956533,1,6.4618,0.417816667,43,2.49E-09,2.12E-08,3.08383925,HI_V,CK_V,100 - 17.7,541185.7316,4.88,188725.2322,176608.2426,176704.7007,177456.654,162748.672,170701.9106,496569.1931,490904.3606,451105.7633,531972.8904,775636.696,477988.2322,155142.4806,180534.2089,98870.28215,133673.1989,165156.1242,141433.6382,442133.5047,391697.8323,243237.0789,304351.8315,675268.3614,384666.5021,x,x,x,x,,,,,,,,,,
6.46_294.0963m/z,,294.0962858,1,6.4618,0.965066667,5,1.33E-07,6.86E-07,5.114067709,HI_V,CK_V,100 - 13.5,1169611.631,16.03,240232.3311,224065.0579,242787.9407,227857.4723,163130.5092,274155.2518,707513.4307,965603.5679,801514.1436,1506134.137,1885590.3,1097136.775,197484.1379,229045.9797,135845.3517,171638.744,165543.6097,227149.0374,629953.2816,770465.3998,432177.9388,861688.0509,1641592.615,882933.3806,x,x,x,x,,,,,,,,,,
6.46_253.1174m/z,,253.1173764,1,6.4618,0.501366667,16,3.41E-09,2.83E-08,3.262458136,HI_V,CK_V,100 - 12.6 - 1.54,778285.7356,14.67,264921.8099,190041.8575,253441.7092,316431.5295,183936.286,222575.2632,806190.9102,779557.3638,707155.2312,740674.8041,914557.5572,708986.5086,217780.2422,194266.4503,141806.3764,238359.1362,186657.1549,184412.8699,717813.3833,622017.1464,381299.4351,423754.1748,796212.6936,570565.0096,x,x,x,x,,,,,,,,,,
6.43_387.2700m/z,,387.2699541,1,6.433933333,0.729116667,12,7.50E-11,8.81E-10,14.92373369,HI_V,CK_V,100 - 16.3,768791.7485,13.86,58581.236,53774.26271,53215.53347,57779.87433,40853.58028,44883.74729,857181.3873,720460.4236,604587.3647,774627.4315,835283.3357,868734.7102,48156.98551,54969.65391,29775.29624,43523.98435,41457.90497,37188.05285,763214.1023,574863.0667,325994.648,443179.1202,727196.6532,699124.2038,x,x,x,x,,,,,,,,,,
6.43_311.0752m/z,,311.0752014,1,6.433933333,0.592033333,4,3.96E-09,3.21E-08,6.02766639,CK_V,HI_V,100 - 13.5,501898.7407,25.1,638960.8449,319893.4564,378489.5036,631243.6789,403170.7478,639634.2125,61294.36689,64388.91281,61790.58802,72611.04481,74434.82502,119848.0576,525260.8215,327004.6245,211773.4496,475498.4382,409134.6324,529963.5689,54575.05948,51376.60122,33317.60166,41542.16291,64802.86786,96449.09646,x,x,x,x,,,,,,,,,,
6.43_439.1695m/z,,439.1694919,1,6.433933333,0.361216667,52,1.69E-13,2.74E-12,79.8668947,CK_V,HI_V,100 - 21.6 - 1.86,1721373.124,16.84,1389008.54,1980094.595,1385498.437,1971388.352,1636106.422,1966142.398,16422.4092,32518.22459,20521.52789,26402.42091,32352.53246,11706.63171,1141841.12,2024111.705,775217.7551,1484992.427,1660308.451,1629030.814,14622.12605,25946.6387,11065.24656,15105.32831,28166.07529,9421.045893,x,x,x,x,,,,,,,,,,
6.24_353.0852m/z,,353.0852418,1,6.236883333,0.7685,5,3.48E-10,3.60E-09,5.423157773,CK_V,HI_V,100 - 16.6,1035636.696,19.87,1101807.344,1424051.345,708105.3646,855502.1653,1131054.608,993299.3501,172597.2955,172891.0736,165640.2611,259835.0121,177613.408,160962.3503,905746.0021,1455707.724,396200.9892,644426.1654,1147785.68,822989.8562,153676.5635,137951.6341,89313.54138,148656.5636,154630.0164,129536.2942,x,x,x,x,,,,,,,,,,
6.18_359.2640m/z,,359.2639575,1,6.179083333,0.711766667,25,2.11E-10,2.29E-09,12.73503388,HI_V,CK_V,100 - 16.5,582538.0615,20.38,57649.44692,47486.48431,47901.22273,51629.64051,37630.50507,32160.42091,674979.1117,537334.6615,431030.0933,598535.4058,684707.3546,626288.0741,47391.00384,48542.09944,26801.81902,38891.18299,38187.15257,26646.24735,600985.4909,428745.0653,232412.2397,342433.5155,596105.3877,504012.4977,x,x,x,x,,,,,,,,,,
6.03_281.1487m/z,,281.1487017,1,6.031133333,0.4643,5,5.68E-08,3.30E-07,12.72070788,HI_V,CK_V,100 - 14.1,492015.566,19.09,51481.89924,34094.84071,41826.66086,38629.1321,30394.27647,35643.08995,558503.0075,550878.2909,307374.6774,388374.0917,677310.4668,609861.1633,42320.94174,34852.76226,23402.96407,29098.25888,30843.8824,29531.78361,497277.9131,439551.6719,165737.0061,222196.2214,589665.6662,490792.7532,x,x,x,x,,,,,,,,,,
5.89_400.1588m/z,,400.1588213,1,5.88625,1.101533333,0,8.95E-10,8.48E-09,22.94233062,CK_V,HI_V,100 - 19.2 - 2.92,2552341.858,37.05,1919140.264,4331169.668,1189892.667,1614534.04,3690352.213,2568962.296,193126.0817,106005.2744,69301.3854,66079.11364,93491.06734,143208.7814,1577638.442,4427450.712,665771.8965,1216183.924,3744941.577,2128492.192,171954.9109,84582.74064,37367.43779,37805.12057,81393.20918,115248.9064,x,x,x,x,,,,,,,,,,
5.69_233.1489m/z,,233.1488587,1,5.6866,0.457233333,12,1.69E-11,2.18E-10,5.594925167,HI_V,CK_V,100 - 12.1 - 0.926 - 0.0244,1363017.088,14.89,265311.5086,202874.3682,254728.4272,328719.8437,183836.5633,226229.3628,1474347.824,1359528.418,1117447.72,1239318.036,1710428.972,1212902.042,218100.5958,207384.2252,142526.3243,247615.5841,186555.9572,187440.4436,1312724.55,1084782.244,602529.9191,709037.4734,1489097.376,976096.804,x,x,x,x,,,,,,,,,,
5.54_260.1597m/z,,260.1596633,1,5.5427,0.600833333,32,8.55E-08,4.68E-07,2.02790504,HI_V,CK_V,100 - 11.7 - 1.24,940114.1802,12.43,421858.6631,414410.3528,522389.9458,588619.6655,392927.347,441327.1694,1009276.676,982114.2529,859568.3072,921809.1068,936134.8408,853991.2639,346790.9337,423622.6128,292289.0061,443390.9455,398739.7066,365657.9294,898636.1626,783639.4517,463480.8533,527384.5623,814997.8505,687259.2465,x,x,x,x,,,,,,,,,,
5.49_203.1385m/z,,203.138453,1,5.486683333,0.4881,13,1.53E-07,7.72E-07,7.441953045,HI_V,CK_V,100 - 9.25 - 0.234,450096.4307,21.57,74768.37283,48379.07491,65012.89534,75295.89374,45912.30189,53517.19409,480235.773,452181.9016,283296.9215,384943.7008,580734.8207,500437.6216,61463.69883,49454.53215,36376.1874,56718.31825,46591.45749,44341.22288,427590.6125,360800.7687,152754.2347,220233.6293,505587.0265,402732.9052,x,x,x,x,,,,,,,,,,
5.40_651.1145m/z,,651.1144919,1,5.40035,0.489683333,0,4.21E-08,2.56E-07,33.29744273,CK_V,HI_V,100 - 25.9 - 1.81,545528.2191,25.34,651712.2435,552710.5222,489767.5742,559311.0081,311839.5168,707828.4496,6036.425707,5078.931221,13093.03298,25671.13456,31673.74516,17323.83276,535743.1699,564997.1676,274036.0504,421313.5429,316452.3884,586465.3329,5374.691162,4052.533466,7059.788088,14686.94545,27575.1239,13941.55275,x,x,x,x,,,,,,,,,,
5.40_297.0597m/z,,297.0596827,1,5.40035,0.75425,5,1.02E-11,1.35E-10,6.340495664,CK_V,HI_V,100 - 13.8 - 1.65,4023964.04,15.24,4286261.004,4391106.62,3449065.422,4106640.191,3139897.528,4770813.476,532183.5446,569110.3946,551146.295,690443.2119,841976.4111,654400.7358,3523541.378,4488720.05,1929830.22,3093418.694,3186344.317,3952817.543,473843.6837,454099.2621,297179.1223,395015.7233,733023.6364,526636.4841,x,x,x,x,,,,,,,,,,
5.11_219.1333m/z,,219.1332998,1,5.108533333,0.587716667,19,3.77E-09,3.08E-08,2.688331442,HI_V,CK_V,100 - 0.0842,1065594.05,14.07,388201.1883,339254.8964,428053.0488,500584.5734,342072.6512,380098.5388,1204801.181,1164229.289,997859.3576,1025723.101,1117341.95,892932.8583,319122.6453,346796.4655,239505.3757,377076.5408,347132.7451,314927.4604,1072726.573,928950.9841,538047.6487,586835.739,972756.5385,718597.9405,x,x,x,x,,,,,,,,,,
5.02_322.1863m/z,,322.1862756,1,5.018883333,0.6484,4,2.24E-11,2.82E-10,10.68787628,HI_V,CK_V,100 - 15.1,560173.3975,11.18,56993.20587,57458.57793,45586.64566,58476.3029,49092.18569,46865.32117,620141.9743,501512.0311,451433.2423,507560.0642,571382.7631,638735.7002,46851.53774,58735.87072,25506.76073,44048.58477,49818.37957,38829.8693,552159.7963,400161.8059,243413.6561,290384.7883,497445.1366,514029.8674,x,x,x,x,,,,,,,,,,
6.57_302.2061m/z,,302.2061432,1,6.5711,0.499633333,24,1.75E-11,2.25E-10,4.28676709,HI_V,CK_V,100 - 13.9,728126.4201,13.34,192570.6407,181797.7793,163617.7431,191178.0099,164620.4825,125341.9798,727315.5749,692537.6481,567858.2856,668119.2591,874329.7636,776864.1702,158303.6171,185839.1079,91547.833,144009.1175,167055.6233,103851.0475,647584.644,552583.1859,306190.2592,382243.7644,761190.4257,625190.3349,x,x,x,x,,,,,,,,,,
11.10_771.2224m/z,,771.2224322,1,11.10233333,0.3487,1,1.44E-05,3.75E-05,460.8037982,HI_V,CK_V,100 - 31.4 - 20 - 0.591,812020.6754,33.24,5203.571218,3415.549932,0,662.3297842,0,1291.647792,861790.6487,663494.5701,702060.3676,400598.644,890046.3334,1257178.41,4277.620632,3491.47693,0,498.9147432,0,1070.183958,767318.08,529409.4038,378552.2751,229190.1208,774873.2521,1011728.719,x,x,x,x,,,,,,,,,,
8.79_374.2271m/z,,374.2271078,1,8.794116667,0.586966667,12,7.77E-09,5.84E-08,2.931710226,HI_V,CK_V,100 - 15.7 - 3.1 - 0.29,544631.3696,12.51,151551.2167,145651.1422,254822.9903,226749.1386,162039.0962,173821.8901,560976.189,530526.6613,448785.851,523668.1513,571895.7042,617591.2824,124583.4032,148888.9382,142579.2345,170803.8669,164436.052,144018.671,499479.9757,423312.8892,241986.1778,299600.5319,497891.7024,497013.655,x,x,x,x,,,,,,,,,,
8.85_686.2783m/z,,686.278331,1,8.8505,0.504216667,0,0.000318173,0.000555941,290.8153805,CK_V,HI_V,100 - 39.2 - 8.98 - 0.335,889788.9804,26.22,763800.9437,1285425.933,617227.1839,785361.6628,1009560.906,877357.2523,3932.860125,0,0,0,0,8469.09095,627886.2225,1314000.697,345352.5888,591591.2611,1024494.789,726927.0023,3501.725952,0,0,0,0,6815.5979,x,x,x,x,,,,,,,,,,
10.27_441.2448m/z,,441.2448423,1,10.27071667,0.70065,95,3.82E-07,1.69E-06,3.07697297,HI_V,CK_V,100 - 18,596725.2246,20.27,156455.6446,144150.8045,309043.1955,219490.0968,134253.8173,200201.7612,634308.6388,770327.0468,770606.0727,687019.4188,465682.4416,418691.9985,128615.1117,147355.2484,172916.6673,165335.831,136239.7607,165875.4922,564773.4604,614652.1779,415512.2486,393056.906,405422.5656,336947.1792,x,x,x,x,,,,,,,,,,
10.16_333.0957m/z,,333.0956616,1,10.15721667,0.535466667,17,1.13E-11,1.48E-10,19.38723738,HI_V,CK_V,100 - 16,475360.0408,17.98,18615.99257,38287.19198,12196.5882,21047.78102,36223.29312,20744.50474,445320.8977,458644.7386,455389.3975,470570.389,669943.9153,328342.1596,15303.36581,39138.30866,6824.267335,15854.71243,36759.12451,17187.68564,396503.2305,365957.5354,245546.8225,269222.29,583252.3554,264237.1119,x,x,x,x,,,,,,,,,,
10.16_564.2788m/z,,564.2787907,1,10.15721667,0.589783333,201,8.81E-06,2.51E-05,45.90883544,CK_V,HI_V,100 - 28.1 - 3.36 - 0.262,1156423.563,27.51,1093753.267,1673484.22,750465.611,1026429.982,1354611.013,1039797.283,52357.5801,3945.471002,10992.29819,387.6734442,4840.77581,11118.49505,899125.1093,1710685.443,419902.5064,773181.3718,1374649.034,861515.3293,46617.95518,3148.133451,5927.067926,221.7953676,4214.373515,8947.736182,x,x,x,x,,,,,,,,,,
10.13_419.0957m/z,,419.0956619,1,10.12851667,0.452916667,18,6.54E-08,3.72E-07,9.795440835,HI_V,CK_V,100 - 19.3,446855.3175,29.15,59854.59499,26354.69758,37434.49581,80542.75893,13784.79024,55740.88736,291065.292,375506.9363,321561.0872,595644.8793,618788.6334,455665.1386,49203.75637,26940.55728,20945.44825,60670.63696,13988.70111,46183.64531,259157.6752,299620.995,173386.345,340779.7901,538716.6294,366701.737,x,x,x,x,,,,,,,,,,
10.07_667.1848m/z,,667.1848208,1,10.07135,0.452916667,0,0.000686976,0.001076752,80.47992814,CK_V,HI_V,100 - 27.7 - 4.07,557887.3026,31.07,431067.8075,803569.8842,304296.2032,650587.6143,578286.2087,579516.0978,0,4589.112535,2749.901906,25069.73868,12433.55222,6508.527795,354361.3549,821433.0834,170260.6176,490069.6908,586840.4806,480153.2086,0,3661.701904,1482.752297,14342.8754,10824.63539,5237.812256,x,x,x,x,,,,,,,,,,
10.07_153.1269m/z,,153.1269248,1,10.07135,0.84595,114,3.68E-07,1.64E-06,3.953601821,HI_V,CK_V,100 - 7.5,503173.84,27.8,120274.5554,148171.1791,100393.5937,189708.1985,89477.31701,115593.5419,749605.5102,509282.7443,302768.349,548965.9303,619546.2354,531807.2261,98872.27407,151464.995,56172.48949,142901.9491,90800.90607,95774.06088,667431.077,406362.141,163253.2651,314073.8736,539376.1968,427977.9536,x,x,x,x,,,,,,,,,,
10.07_193.1193m/z,,193.1193329,1,10.07135,0.42465,91,6.62E-06,1.97E-05,6.259534045,HI_V,CK_V,100 - 7.83,689689.8683,36.23,119822.1707,76457.50161,125506.348,194831.0108,35435.94241,109040.8364,913296.231,732068.5268,586180.5446,1159823.281,771767.9619,592756.252,98500.38904,78157.13672,70223.64428,146760.8222,35960.12694,90344.87166,813177.4364,584125.2962,316069.6558,663557.0087,671900.2462,477027.38,x,x,x,x,,,,,,,,,,
10.01_521.1636m/z,,521.1635521,1,10.01381667,0.5054,9,1.05E-05,2.91E-05,3.386707972,HI_V,CK_V,100 - 20,572079.1331,25.86,127403.9359,277829.4839,67730.43244,149727.7699,239468.5172,151353.5226,583813.3725,528999.9804,325406.3518,419836.5119,667234.5732,818663.9656,104733.0154,284005.5782,37896.71096,112785.7959,243010.8441,125402.6934,519813.6656,422094.7342,175459.7189,240196.4717,580893.6055,658829.1988,x,x,x,x,,,,,,,,,,
9.99_951.2334m/z,,951.233383,1,9.985516667,0.446266667,0,0,0,Infinity,CK_V,HI_V,100 - 38.1 - 2.73,771987.398,40.66,841310.9137,425970.9151,1117450.395,1063316.193,369321.916,814554.0546,0,0,0,0,0,0,691603.6643,435440.1641,625238.805,800966.7362,374785.0933,674891.9389,0,0,0,0,0,0,x,x,x,x,,,,,,,,,,
10.30_383.0747m/z,,383.0747453,1,10.2988,1.32125,59,5.61E-08,3.26E-07,6.841818037,HI_V,CK_V,100 - 20.6,5368222.629,26.84,1067258.132,552523.2125,688818.1669,1113034.715,312252.4935,973829.2117,3515831.315,4382313.021,3604026.045,6507793.824,6589427.835,6192682.542,877344.6573,564805.694,385409.3652,838418.3263,316871.474,806858.0362,3130413.33,3496694.364,1943297.645,3723232.903,5736747.835,4983632.173,x,x,x,x,,,,,,,,,,
9.99_767.2004m/z,,767.2003629,1,9.985516667,0.417566667,1,0.037064606,0.032635296,9.79229675,CK_V,HI_V,100 - 29.1 - 0.212,538401.6955,24.06,532236.3738,453182.9938,518065.6003,719697.7907,360625.8399,646601.5745,29272.14594,35894.45743,12996.66535,76696.89891,177319.0512,57011.30845,437527.4591,463257.1619,289869.4369,542128.4789,365960.3809,535736.3183,26063.22876,28640.57094,7007.826481,43879.75793,154373.7496,45880.50317,x,x,x,x,,,,,,,,,,
9.99_539.2515m/z,,539.2514929,1,9.985516667,0.3689,66,0.000158837,0.000303088,192.2090061,HI_V,CK_V,100 - 27.1 - 2.77 - 0.506,1314302.209,41.33,13502.78252,0,0,4339.900273,14966.43236,8218.167672,1573576.408,1636365.13,1135801.116,863426.5493,787959.9195,1842852.958,11100.02701,0,0,3269.127075,15187.82262,6809.093986,1401075.343,1305673.214,612426.105,493982.7882,685996.9447,1483057.016,x,x,x,x,,,,,,,,,,
9.99_271.0591m/z,,271.0590601,1,9.985516667,0.927366667,34,0.000361371,0.000622213,2.24638113,CK_V,HI_V,100 - 15.5,1667188.71,15.24,1758313.081,1615275.568,2108066.148,1551263.433,1347724.464,1622489.567,1427282.364,1028278.221,876453.1181,642957.6085,402604.888,437035.2119,1445429.687,1651182.824,1179510.754,1168523.923,1367660.616,1344300.14,1270818.574,820474.1747,472585.1752,367848.3044,350507.3243,351709.0902,x,x,x,x,,,,,,,,,,
9.96_580.2930m/z,,580.2930375,1,9.957816667,0.419616667,122,0.000196103,0.000365229,232.8523048,CK_V,HI_V,100 - 26.2 - 3.4,1030683.412,34.95,1161406.132,1145431.195,575999.0081,585992.2574,1367037.342,1348234.539,0,620.7644987,0,0,0,1385.287811,954739.4714,1170893.903,322284.4907,441411.7915,1387259.179,1117068.434,0,495.3146234,0,0,0,1114.826225,x,x,x,x,,,,,,,,,,
9.93_393.1016m/z,,393.1015843,1,9.93045,0.587033333,4,9.08E-10,8.60E-09,29.70587299,CK_V,HI_V,100 - 9.8 - 0.162,398334.8543,35.59,457645.5733,219929.9393,445783.0041,531896.5203,220495.4049,514258.6841,5577.432997,15710.1431,13796.36556,26849.23213,13198.75808,18618.41409,376209.7345,224818.9383,249425.6872,400662.966,223757.073,426084.725,4966.014872,12535.29097,7439.026345,15360.95752,11490.82269,14983.38189,x,x,x,x,,,,,,,,,,
9.87_579.1330m/z,,579.1329907,1,9.87415,0.3295,2,1.02E-09,9.55E-09,22.73312312,HI_V,CK_V,100 - 28.1,572341.8154,33.9,35705.7744,20883.32615,13327.21668,30926.19387,9210.717141,41006.12572,404330.9067,478771.4563,355674.9446,439023.3101,513378.6462,858133.3104,29352.10278,21347.55835,7456.879578,23295.84814,9346.966248,33975.28198,360006.7087,382016.8584,191780.6013,251173.6048,446946.8231,690592.6059,x,x,x,x,,,,,,,,,,
9.87_523.1429m/z,,523.1429301,1,9.87415,0.388966667,26,3.56E-11,4.35E-10,24.12601148,CK_V,HI_V,100 - 24.6,587100.8461,15.43,480297.3267,723444.5296,513462.5065,619808.2549,545350.8657,640241.5934,9992.740927,27610.65831,45040.58799,19776.52209,28438.82673,22357.77049,394830.7168,739526.5581,287293.9017,466884.4489,553417.9431,530466.8093,8897.300978,22030.83916,24285.97004,11314.52529,24758.80786,17992.67177,x,x,x,x,,,,,,,,,,
9.85_383.0748m/z,,383.0748356,1,9.846683333,0.383883333,59,1.56E-08,1.08E-07,10.04619445,HI_V,CK_V,100 - 20.6 - 0.77,1077557.716,34.87,151319.1423,78601.89989,93664.4069,151734.7324,45910.30535,122331.2447,762758.2212,915449.3389,678660.1189,1443240.416,1615013.672,1096119.583,124392.6253,80349.20455,52407.35704,114297.5854,46589.43141,101356.5281,679141.9409,730446.8047,365934.8168,825705.3542,1406028.933,882114.7833,x,x,x,x,,,,,,,,,,
9.85_245.1012m/z,,245.1011838,1,9.846683333,0.5285,7,8.69E-05,0.000179692,78.04995135,CK_V,HI_V,100 - 11.3 - 0.688,872877.9144,45.95,862552.3347,396411.6428,1036165.017,723272.3631,653227.2472,1565638.882,1076.566155,941.7681336,1920.383509,1413.071762,1320.336016,804.0478108,709065.2762,405223.795,579757.7947,544821.1056,662890.081,1297196.981,958.5491279,751.4468521,1035.474412,808.4452921,1149.482925,647.0666809,x,x,x,x,,,,,,,,,,
9.85_401.0852m/z,,401.0852481,1,9.846683333,2.222383333,6,2.43E-08,1.58E-07,7.748183795,HI_V,CK_V,100 - 21,15969096.29,29.98,2819773.781,1474918.821,1808106.427,2904027.947,897336.6035,2461905.715,11358710.34,13468033.23,10360024.13,20701657.76,22779420.1,16778135.26,2318008.537,1507705.974,1011676.497,2187524.089,910610.4136,2039791.358,10113527.95,10746287.56,5586144.564,11843813.03,19831735.35,13502396.43,x,x,x,x,,,,,,,,,,
9.99_929.2519m/z,,929.2518981,1,9.985516667,0.473983333,0,2.76E-05,6.52E-05,563.1038426,CK_V,HI_V,100 - 40.1 - 6.31 - 0.157,1734481.961,22.97,1800259.159,1386689.271,1796362.961,2205565.75,1155760.523,2062254.103,0,0,0,11679.87613,6306.558645,12815.73402,1479911.66,1417515.099,1005105.762,1661391.796,1172857.057,1708663.363,0,0,0,6682.279787,5490.482264,10313.60868,x,x,x,x,,,,,,,,,,
10.30_617.3053m/z,,617.3052808,1,10.2988,1.02465,49,6.87E-08,3.89E-07,149.1435857,CK_V,HI_V,100 - 31.3 - 4.21,1711821.563,34.79,1937547.944,744436.4737,2137357.405,2361103.162,1291403.532,1799080.859,11034.72748,8222.058922,2934.659359,4960.568494,5548.742879,9729.015837,1592770.563,760985.1489,1195899.876,1778553.835,1310506.559,1490613.376,9825.061242,6560.468628,1582.373864,2838.035798,4830.728781,7829.536878,x,x,x,x,,,,,,,,,,
10.30_603.2953m/z,,603.2952583,1,10.2988,1.052116667,6,4.57E-06,1.43E-05,4.841745455,CK_V,HI_V,100 - 42.7 - 0.392,799052.4914,11.74,766134.5177,907551.0232,733976.8758,910013.5597,798431.755,678207.2173,88804.50711,117252.9868,128032.8242,98947.47078,87049.18069,100525.3885,629804.5481,927725.7026,410676.6856,685488.0941,810242.5197,561922.9089,79069.43988,93557.41046,69035.54042,56609.73425,75784.91052,80898.95723,x,x,x,x,,,,,,,,,,
10.30_859.1657m/z,,859.1656874,1,10.2988,0.4813,0,9.84E-05,0.000200137,192.1505108,HI_V,CK_V,100 - 41.9 - 10.1 - 0.556,2568212.583,49.53,33467.44393,0,0,30527.71215,0,16198.62241,1262113.772,1772104.8,1173359.017,3753176.073,4343541.159,2715052.501,27512.07251,0,0,22995.68286,0,13421.23291,1123756.353,1413981.346,632677.3962,2147263.578,3781481.635,2184969.584,x,x,x,x,,,,,,,,,,
11.07_747.3680m/z,,747.3679731,1,11.07378333,0.232983333,0,0.012740282,0.013076747,24.15601789,CK_V,HI_V,100 - 33.9 - 1.52,438489.6173,50.81,315635.25,581819.9895,247600.3577,292677.254,825598.657,367606.1953,6023.193121,4796.262883,0,22729.6456,26896.01908,0,259469.4684,594753.7325,138538.0079,220465.6963,837811.2869,304577.0339,5362.90918,3826.98938,0,13004.06354,23415.6414,0,x,x,x,x,,,,,,,,,,
11.02_803.2479m/z,,803.2479112,1,11.01586667,0.552416667,2,8.18E-14,1.39E-12,53.66116542,HI_V,CK_V,100 - 41.9 - 10.7 - 2.05 - 0.159,3807932.659,25.32,42937.04014,102049.8067,81327.93378,66067.43987,79461.50992,53931.51637,3107737.561,3303310.527,2704547.979,3010215.786,4627984.63,5664285.724,35296.59941,104318.3537,45504.82092,49766.77869,80636.94062,44684.50614,2767056.27,2635746.75,1458297.374,1722201.834,4029117.773,4558398.784,x,x,x,x,,,,,,,,,,
10.99_193.1194m/z,,193.1193685,1,10.98636667,0.811016667,91,1.58E-05,4.05E-05,3.979928929,HI_V,CK_V,100 - 6.41,579575.7105,31.21,143173.7894,110133.8724,170866.2285,241737.4969,57179.07087,150657.3714,843368.1661,596873.0102,436053.9895,576532.2387,783119.8962,471141.947,117696.699,112582.1265,95603.52476,182094.1833,58024.88963,124825.9031,750915.1357,476251.3496,235121.134,329845.0841,681783.2263,379156.8757,x,x,x,x,,,,,,,,,,
